ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Sentence_Number,Phrase_Number
392,qiang,jə-ȵi ɦɑ-kə pethiɑu-pu-kui.,jə-ȵi\tɦɑ-kə\tpethiɑu-pu-kui.,say-ADV\tINT-thus\tchat-do-NAR,,,,5,6,5
393,qiang,"ɦɑ-tu ɑ-s-ʁɑ-tu,","ɦɑ-tu\tɑ-s-ʁɑ-tu,",INT-RESULT\tone-day-LOC-LNK,,,,5,7,1
394,qiang,"tse: satʂů tʂi-le:-ŋuəȵi ɦɑlɑ tɕiu-lɑ,","tse:\tsatʂů\ttʂi-le:-ŋuəȵi\tɦɑlɑ\ttɕiu-lɑ,",this:CL\tyounger.sister\tson-DEF:CL-TOP\tINT\thome-LOC,,,,5,7,2
395,qiang,"ɑ-s-ʁɑ-tu,","ɑ-s-ʁɑ-tu,",one-day-LOC-LNK,,,,5,7,3
396,qiang,tʂhaq-tɑ sə-ʁə ʂpaqtɑ-ȵi ɦɑ-ke dʑy-le: wəstɑ he-ʐi-kui-wɑ.,tʂhaq-tɑ\tsə-ʁə\tʂpaqtɑ-ȵi\tɦɑ-ke\tdʑy-le:\twəstɑ\the-ʐi-kui-wɑ.,market-LOC\tDIR-go\tpretend-ADV\tINT-thus\tdoor-DEF:CL\tbehind\tDIR-exist-NAR-EMPH,,,,5,7,4
397,qiang,"ɦɑ-tu sawu-le: ȵɑ satʂů-le: ɦɑlɑ ə-dʐə-ȵi pethiɑu-pə-kəi,","ɦɑ-tu\tsawu-le:\tȵɑ\tsatʂů-le:\tɦɑlɑ\tə-dʐə-ȵi\tpethiɑu-pə-kəi,",INT-RESULT\tolder.sister-DEF:CL\tCOM\tyounger.sister-DEF:CL\tINT\tDIR-face.to.face-ADV\tchat-do-NAR,,,,5,8,1
398,qiang,"ɦɑlɑ pethiɑu-pə-kəi-tu,","ɦɑlɑ\tpethiɑu-pə-kəi-tu,",INT\tchat-do-NAR-LNK,,,,5,8,2
399,qiang,"pethiɑu-pə-kəi-tu ɦɑlɑ meʴx,","pethiɑu-pə-kəi-tu\tɦɑlɑ\tmeʴx,",chat-do-NAR-LNK\tINT\tpitiful,,,,5,8,3
400,qiang,"ɦɑlɑ pethiɑu-pə-kəi-tu,","ɦɑlɑ\tpethiɑu-pə-kəi-tu,",INT\tchat-do-NAR-LNK,,,,5,8,4
401,qiang,"tʂi-le:-ŋuəȵi,","tʂi-le:-ŋuəȵi,",son-DEF:CL-TOP,,,,5,8,5
402,qiang,satʂů-le: tʂi-le:-ŋuəȵi ɦɑlɑ dʑy-le: wəstɑ u-xʂuɕtɕu-kui.,satʂů-le:\ttʂi-le:-ŋuəȵi\tɦɑlɑ\tdʑy-le:\twəstɑ\tu-xʂuɕtɕu-kui.,younger.sister-DEF:CL\tson-DEF:CL-TOP\tINT\tdoor-DEF:CL\tbehind\tDIR-listen-NAR,,,,5,8,6
403,qiang,"u-xʂuɕtɕu-kui-tu,","u-xʂuɕtɕu-kui-tu,",DIR-listen-NAR-LNK,,,,5,9,1
404,qiang,"ɦɑlɑ tʂi-le: dʑe-kəi,","ɦɑlɑ\ttʂi-le:\tdʑe-kəi,",INT\tson-DEF:CL\tdiscuss-NAR,,,,5,9,2
405,qiang,"tʂi-le: dʑe-kəi-tu,","tʂi-le:\tdʑe-kəi-tu,",son-DEF:CL\tsay-NAR-LNK,,,,5,9,3
406,qiang,ɦɑ-tu tʂi-le:-ŋuəȵi tʂhɑq-tɑ sə-mə-qɑ-tɕi ŋuəȵi dʑy-le: wəstɑ xʂuɕtɕu-kui.,ɦɑ-tu\ttʂi-le:-ŋuəȵi\ttʂhɑq-tɑ\tsə-mə-qɑ-tɕi\tŋuəȵi\tdʑy-le:\twəstɑ\txʂuɕtɕu-kui.,INT-RESULT\tson-DEF:CL-TOP\tmarket-LOC\tDIR-NEG-go-NAR\tINT\tdoor-DEF:CL\tbehind\tlisten-NAR,,,,5,9,4
407,qiang,"“qɑ tʂi-le: lɑn-thɑ” jə-ȵi,","“qɑ\ttʂi-le:\tlɑn-thɑ”\tjə-ȵi,",1sg\tson-DEF:CL\tlaxy-AUX\tsay-ADV,,,,5,10,1
408,qiang,ɦɑ-thɑ-ŋuəȵi ɦɑ-thɑ-hɑn dʑe-kui.,ɦɑ-thɑ-ŋuəȵi\tɦɑ-thɑ-hɑn\tdʑe-kui.,INT-there-TOP\tINT-that:one-kind\tsay-NAR,,,,5,10,2
409,qiang,"ɦɑ-tu tʂi-le:-ŋuəȵi,","ɦɑ-tu\ttʂi-le:-ŋuəȵi,",INT-RESULT\tson-DEF:CL-TOP,,,,5,11,1
410,qiang,"ɦɑ-tu “pəs-ŋuəȵi,","ɦɑ-tu\t“pəs-ŋuəȵi,",INT-RESULT\ttoday-TOP,,,,5,11,2
411,qiang,a!,a!,EXCL,,,,5,11,3
412,qiang,"mɑ:-ŋuəȵi qɑ pəs-ŋuəȵi i-pə-l-jy,","mɑ:-ŋuəȵi\tqɑ\tpəs-ŋuəȵi\ti-pə-l-jy,",mama-TOP\t1sg\ttoday-TOP\tDIR-arrive-come-ASP,,,,5,12,1
413,qiang,"qɑ-ŋuəȵi pəs-ŋuəȵi pənsə ɑ-χən u-su-ɑ-wɑ,”","qɑ-ŋuəȵi\tpəs-ŋuəȵi\tpənsə\tɑ-χən\tu-su-ɑ-wɑ,”",1sg-TOP\ttoday-TOP\tability\tone-kind\tDIR-learn-1sg-EMPH,,,,5,12,2
414,qiang,jə-kui.,jə-kui.,say-NAR,,,,5,12,3
415,qiang,“ha!,“ha!,EXCL,,,,5,13,1
416,qiang,"pənsə ɑ-χən u-su-ɑ-wɑ,”","pənsə\tɑ-χən\tu-su-ɑ-wɑ,”",ability\tone-kind\tDIR-learn-1sg-EMPH,,,,5,14,1
417,qiang,jə-kui.,jə-kui.,say-NAR,,,,5,14,2
418,qiang,“ha!,“ha!,EXCL,,,,5,15,1
419,qiang,qɑ-tɕ-tʂi ȵiɣi pənsə u-su-n-ɑ?”,qɑ-tɕ-tʂi\tȵiɣi\tpənsə\tu-su-n-ɑ?”,1sg-GEN-son\twhat\tability\tDIR-learn-2sg-Q,,,,5,16,1
420,qiang,jə-kui.,jə-kui.,say-NAR,,,,5,17,1
421,qiang,“ha!,“ha!,EXCL,,,,5,18,1
422,qiang,ʔile pəs tɕəu-lɑ ȵiɣi dʑe-jə-wɑ?”,ʔile\tpəs\ttɕəu-lɑ\tȵiɣi\tdʑe-jə-wɑ?”,2pl\ttoday\thome-LOC\twhat\tsay-CSM-Q,,,,5,19,1
423,qiang,"jə-kui,","jə-kui,",say-NAR,,,,5,20,1
424,qiang,"“qɑ ɦɑlɑ tʂhə-ʐeků-tɑ kuɑntsə ɦɑ-ka:-ʁɑ,","“qɑ\tɦɑlɑ\ttʂhə-ʐeků-tɑ\tkuɑntsə\tɦɑ-ka:-ʁɑ,",1sg\tINT\tmarket-center-LOC\trestaurant\tINT-INDEF:one:CL-LOC,,,,5,20,2
425,qiang,"ʐi-s-tɑ-ŋuəȵi qɑ ə-mɑ-ʂ,","ʐi-s-tɑ-ŋuəȵi\tqɑ\tə-mɑ-ʂ,",exist-NOM-LOC-TOP\t1sg\tDIR-hear:1sg-LNK,,,,5,20,3
426,qiang,"ɦɑ-tu ʔile-ŋuəȵi ɦɑ-kɑ-hɑn dʑe-ji,","ɦɑ-tu\tʔile-ŋuəȵi\tɦɑ-kɑ-hɑn\tdʑe-ji,",INT-RESULT\t2pl-TOP\tINT-INDEF:one-kind\tsay-CSM,,,,5,20,4
427,qiang,"ɦɑ-kə dʑe-ji-tu,","ɦɑ-kə\tdʑe-ji-tu,",INT-thus\tsay-CSM-LNK,,,,5,20,5
428,qiang,"ɦɑtɑ qɑ ə-mɑ-ʂ,","ɦɑtɑ\tqɑ\tə-mɑ-ʂ,",INT\t1sg\tDIR-hear:1sg-LNK,,,,5,20,6
429,qiang,"qɑ ɦɑ-kɑ-hɑn-ŋuəȵi pənsə ɦɑ-kɑ-hɑn u-su-ɑ-wɑ,","qɑ\tɦɑ-kɑ-hɑn-ŋuəȵi\tpənsə\tɦɑ-kɑ-hɑn\tu-su-ɑ-wɑ,",1sg\tINT-one-kind-TOP\tability\tINT-one-kind\tDIR-learn-1sg-EMPH,,,,5,20,7
430,qiang,"ɦɑ-kə ə-m,","ɦɑ-kə\tə-m,",INT-thus\tDIR-hear,,,,5,20,8
431,qiang,"ɦɑ-kə ʔile-wu ɦe-dʑe lɑ-hɑn-neʴwu ə-m ɣʐə-tɕ,","ɦɑ-kə\tʔile-wu\tɦe-dʑe\tlɑ-hɑn-neʴwu\tə-m\tɣʐə-tɕ,",INT-thus\t2pl-AGT\tDIR-say\tDEF:one-kind-all\tDIR-hear\table-NOM,,,,5,20,9
432,qiang,"ɦɑ-kɑ-hɑn u-su-ɑ-wɑ,”","ɦɑ-kɑ-hɑn\tu-su-ɑ-wɑ,”",INT-INDEF:one-kind\tDIR-learn-1sg-EMPH,,,,5,20,10
433,qiang,jə-kui-tɕu.,jə-kui-tɕu.,say-NAR-PART,,,,5,20,11
434,qiang,"ɦɑ-kə jə-kui-tu,","ɦɑ-kə\tjə-kui-tu,",INT-thus\tsay-NAR-LNK,,,,5,21,1
435,qiang,"ɦɑ-tu “ȵiɣi ȵiɣi ɦe-dʑe:ʴ” jə-kui,","ɦɑ-tu\t“ȵiɣi\tȵiɣi\tɦe-dʑe:ʴ”\tjə-kui,",INT-RESULT\twhat\twhat\tDIR-say:1pl\tsay-NAR,,,,5,21,2
436,qiang,"sawu-le: ȵɑ satʂů-le:,","sawu-le:\tȵɑ\tsatʂů-le:,",older.siser-DEF:CL\tCOM\tyounger.sister-DEF:CL,,,,5,21,3
437,qiang,"ɦɑtɑ “ɦɑ-kə dʑe ɦɑ-kə dʑe qɑ ɑ-mɑ-wɑ,","ɦɑtɑ\t“ɦɑ-kə\tdʑe\tɦɑ-kə\tdʑe\tqɑ\tɑ-mɑ-wɑ,",INT\tINT-thus\tsay\tINT-thus\tsay\t1sg\tDIR-hear:1sg-EMPH,,,,5,21,4
438,qiang,"tʂhaq-tɑ kuɑntsɑ ʐi-s-tɑ ɑ-mɑ-wɑ,”","tʂhaq-tɑ\tkuɑntsɑ\tʐi-s-tɑ\tɑ-mɑ-wɑ,”",market-LOC\trestaurant\texist-NOM-LOC\tDIR-hear:1sg-EMPH,,,,5,21,5
439,qiang,ɦɑ-kə jə-kui-tu.,ɦɑ-kə\tjə-kui-tu.,INT-thus\tsay-NAR-LNK,,,,5,21,6
440,qiang,“a!,“a!,EXCL,,,,5,22,1
441,qiang,"ʁɑt ŋuə-k-ȵi,","ʁɑt\tŋuə-k-ȵi,",truly\tCOP-INF-ADV,,,,5,23,1
442,qiang,"qɑ-tɕ-tʂi,”","qɑ-tɕ-tʂi,”",1sg-GEN-son,,,,5,23,2
443,qiang,jə-kui.,jə-kui.,say-NAR,,,,5,23,3
444,qiang,"ɦɑ-tu sawu-le:-tɕ,","ɦɑ-tu\tsawu-le:-tɕ,",INT-RESULT\toldr.sistr-DEF:CL-GEN,,,,5,24,1
445,qiang,sawu-le: wutɕupu-ŋuəȵi juanʁuai-ŋuəȵi ɦɑ-ke ŋuə-kəi.,sawu-le:\twutɕupu-ŋuəȵi\tjuanʁuai-ŋuəȵi\tɦɑ-ke\tŋuə-kəi.,oldr.sistr-DEF:CL\thusband-TOP\temperor-TOP\tINT-thus\tCOP-NAR,,,,5,24,2
446,qiang,"ɦɑ-tu pitɕ-ŋuəȵi ʐmətʂi,","ɦɑ-tu\tpitɕ-ŋuəȵi\tʐmətʂi,",INT-RESULT\tnow-TOP\temperor,,,,5,25,1
447,qiang,"qe:ʴ ŋuə-tu,","qe:ʴ\tŋuə-tu,",before\tCOP-LNK,,,,5,25,2
448,qiang,"ʐmətʂi lɑχ “juɑnʁuɑi” ʂpə-x-ʂ,","ʐmətʂi\tlɑχ\t“juɑnʁuɑi”\tʂpə-x-ʂ,",emperor\tDEF:one:kind\temperor\tcall-INF-LNK,,,,5,25,3
449,qiang,"ɦɑ-ke ŋuə,","ɦɑ-ke\tŋuə,",INT-thus\tCOP,,,,5,25,4
450,qiang,ɦɑ-tu “a!,ɦɑ-tu\t“a!,INT-RESULT\tEXCL,,,,5,25,5
451,qiang,"ʁɑtɕhi qɑ-tɕ-tʂi-le: pənsə ɑ-χən u-su-k-ȵi,","ʁɑtɕhi\tqɑ-tɕ-tʂi-le:\tpənsə\tɑ-χən\tu-su-k-ȵi,",truly\t1sg-GEN-son-DEF:CL\tability\tone-kind\tDIR-learn-INF-ADV,,,,5,26,1
452,qiang,"ke: ŋuə-tu,","ke:\tŋuə-tu,",INDEF:CL\tCOP-if,,,,5,26,2
453,qiang,"ʐə hɑ-sɑ,”","ʐə\thɑ-sɑ,”",thing\tDIR-make.sound,,,,5,26,3
454,qiang,jə-kəi.,jə-kəi.,say-NAR,,,,5,26,4
455,qiang,"ɦɑ-tu kə-jə-kəi-tu,","ɦɑ-tu\tkə-jə-kəi-tu,",INT-RESULT\tthus-say-NAR-LNK,,,,5,27,1
456,qiang,"ɦɑlɑ ɦɑ-tsɑ-χui,","ɦɑlɑ\tɦɑ-tsɑ-χui,",INT\tINT-this:one-time,,,,5,27,2
457,qiang,"sawu-le:,","sawu-le:,",older.sister-DEF:CL,,,,5,27,3
458,qiang,"sawu-le: wutɕupu-ŋuəȵi sənʐə bələ-s pe-kui-wɑ,","sawu-le:\twutɕupu-ŋuəȵi\tsənʐə\tbələ-s\tpe-kui-wɑ,",older.sister-DEF:CL\thusband-TOP\tbirthday\tdo-NOM\tbecome-NAR-EMPH,,,,5,27,4
459,qiang,"sənʐə bələ-s kɑ-hɑn ŋuə-kui-tu,","sənʐə\tbələ-s\tkɑ-hɑn\tŋuə-kui-tu,",birthday\tdo-NOM\tINDEF:one-kind\tCOP-NAR-LNK,,,,5,27,5
460,qiang,ʐbə-ŋuəȵi xsə-zi zə-p-ȵi tɕaʁa-lɑ ɦɑ-ʑdʑy-ȵi ʐi-ʐə-kui-tɕu.,ʐbə-ŋuəȵi\txsə-zi\tzə-p-ȵi\ttɕaʁa-lɑ\tɦɑ-ʑdʑy-ȵi\tʐi-ʐə-kui-tɕu.,yak-TOP\tthree-CL\tDIR-buy-ADV\tcowpen-LOC\tDIR-tether-ADV\texist-CAUS-NAR-PART,,,,5,27,6
461,qiang,"ɦɑ-tu tɕaʁa-lɑ ɦɑ-ʑdʑy-ȵi ʐi-ʐə-kui-tu,","ɦɑ-tu\ttɕaʁa-lɑ\tɦɑ-ʑdʑy-ȵi\tʐi-ʐə-kui-tu,",INT-RESULT\tcowpen-LOC\tDIR-tether-ADV\texist-CAUS-NAR-LNK,,,,5,28,1
462,qiang,"thɑ-hɑn,","thɑ-hɑn,",that:one-kind,,,,5,28,2
463,qiang,"ɦɑlɑ-ŋuəȵi ɦɑ-tu satʂů-le:-tʂi-le:-wu “pənsə u-su-ɑ-ʂə” jə-m-le:-wu,111 gəs dɑ-qɑ-ȵi tə-χquɑtʂ-ȵiɑntɕi,","ɦɑlɑ-ŋuəȵi\tɦɑ-tu\tsatʂů-le:-tʂi-le:-wu\t“pənsə\tu-su-ɑ-ʂə”\tjə-m-le:-wu,111\tgəs\tdɑ-qɑ-ȵi\ttə-χquɑtʂ-ȵiɑntɕi,",INT-TOP\tINT-RESULT\tyounger-sister-DEF:CL-son-DEF:CL-AGT\tability\tDIR-learn-1sg-LNK\tsay-NOM-DEF:CL-AGT\tnight\tDIR-go-ADV\tDIR-steal-after,,,,5,28,3
464,qiang,məq-tɑ tuŋtuŋ ʐo:puɑ-lɑ ʁu dɑ-χlɑ-jə-s-tɑ ɦɑ-ʑdʑy-ȵi i-ɕi-kui-wɑ.,məq-tɑ\ttuŋtuŋ\tʐo:puɑ-lɑ\tʁu\tdɑ-χlɑ-jə-s-tɑ\tɦɑ-ʑdʑy-ȵi\ti-ɕi-kui-wɑ.,above-LOC\tcave\tcave-LOC\tmountain\tDIR-cross-CSM-NOM-LOC\tDIR-tether-ADV\tDIR-put-NAR-EMPH,,,,5,28,4
465,qiang,ʁu dɑ-χlɑ-jə-s-tɑ ɦɑ-ʑdʑy-ȵi i-ɕi-kui-tu.,ʁu\tdɑ-χlɑ-jə-s-tɑ\tɦɑ-ʑdʑy-ȵi\ti-ɕi-kui-tu.,mountain\tDIR-cross-CSM-NOM-LOC\tDIR-tether-LNK\tDIR-put-NAR-LNK,,,,5,29,1
466,qiang,ɦɑlɑ “sənʐə bələ-ŋuəȵi ɦe-me-se” jə-kui.,ɦɑlɑ\t“sənʐə\tbələ-ŋuəȵi\tɦe-me-se”\tjə-kui.,INT\tbirthday\tdo-TOP\tDIR-NEG-allow\tsay-NAR,,,,5,30,1
467,qiang,"ɦe-me-se kɑ-hɑn ŋuə-kui-tu,","ɦe-me-se\tkɑ-hɑn\tŋuə-kui-tu,",DIR-NEG-allow\tINDEF:one-kind\tCOP-NAR-LNK,,,,5,31,1
468,qiang,"sawu-le:-ŋuəȵi ɦɑlɑ wutɕupu-le:-tɑ-ŋuəȵi pethiɑu-ɦo-pů-kə-kui,","sawu-le:-ŋuəȵi\tɦɑlɑ\twutɕupu-le:-tɑ-ŋuəȵi\tpethiɑu-ɦo-pů-kə-kui,",older.sister-DEF:CL-TOP\tINT\thusband-DEF:CL-LOC-TOP\tchat-DIR-do-go-NAR,,,,5,31,2
469,qiang,"“qɑ-satʂů-te:-tʂi-ŋuəȵi ɦɑ-kə he-the,","“qɑ-satʂů-te:-tʂi-ŋuəȵi\tɦɑ-kə\the-the,",1sg-younger.sister-DEF:CL-son-TOP\tINT-thus\tDIR-able,,,,5,31,3
470,qiang,"u-ʐmu-ȵi i-tʂi-ʐ dʐə,","u-ʐmu-ȵi\ti-tʂi-ʐ\tdʐə,",DIR-dream-ADV\tDIR-represent-CAUS\table,,,,5,31,4
471,qiang,"u-xʂuɕtɕu ə-m dʐə,","u-xʂuɕtɕu\tə-m\tdʐə,",DIR-listen\tDIR-hear\table,,,,5,31,5
472,qiang,"ɦɑ-kə,","ɦɑ-kə,",INT-thus,,,,5,31,6
473,qiang,"ɦɑ-kə ɣʐə-wɑ,”","ɦɑ-kə\tɣʐə-wɑ,”",INT-thus\table-EMPH,,,,5,31,7
474,qiang,ikə jə-kui-stũ.,ikə\tjə-kui-stũ.,thus\tsay-NAR-PART,,,,5,31,8
475,qiang,"ɦɑ-tu tse: juɑnʁuɑi-le:-ŋuəȵi gueʴ ʐi-ʐə-kəi-ʂə,","ɦɑ-tu\ttse:\tjuɑnʁuɑi-le:-ŋuəȵi\tgueʴ\tʐi-ʐə-kəi-ʂə,",INT-RESULT\tthis:CL\temperor-DEF:CL-TOP\tsoldier\texist-CAUS-NAR-LNK,,,,5,32,1
476,qiang,"gueʴ he-ɕi-ȵi ɦɑ-tsəi-ŋuəȵi “meʴʐə-k tɕhe,”","gueʴ\the-ɕi-ȵi\tɦɑ-tsəi-ŋuəȵi\t“meʴʐə-k\ttɕhe,”",soldier\tDIR-send-ADV\tDIR-this.manner-TOP\tseek-go\twant,,,,5,32,2
477,qiang,jə-tu.,jə-tu.,say-LNK,,,,5,32,3
478,qiang,"tə-meʴʐ-ȵi dɑ-tɕ-kə-kui,","tə-meʴʐ-ȵi\tdɑ-tɕ-kə-kui,",DIR-seek-ADV\tDIR-find-go-NAR,,,,5,33,1
479,qiang,"dɑ-tɕ-kə kɑ-hɑn ŋuə-tu,","dɑ-tɕ-kə\tkɑ-hɑn\tŋuə-tu,",DIR-find-go\tINDEF:one-kind\tCOP-LNK,,,,5,33,2
480,qiang,"χaiʂə,","χaiʂə,",†(still.is),,,,5,33,3
481,qiang,"dɑ-tɕ-kə-ku-tu,","dɑ-tɕ-kə-ku-tu,",DIR-find-go-NAR-LNK,,,,5,33,4
482,qiang,"ɦɑ-tse:-ŋuəȵi,","ɦɑ-tse:-ŋuəȵi,",INT-this:CL-TOP,,,,5,33,5
483,qiang,χaiʂə ȵi:-wu ɦɑlɑ ɦɑ-ʑdʑy-ȵi tə-χquatʂ-ȵi ɦɑlɑ ɦɑ-ʑdʑy-ȵi tuŋtuŋ ʐo:puɑ i-ɕi ŋuə-ku-tu.,χaiʂə\tȵi:-wu\tɦɑlɑ\tɦɑ-ʑdʑy-ȵi\ttə-χquatʂ-ȵi\tɦɑlɑ\tɦɑ-ʑdʑy-ȵi\ttuŋtuŋ\tʐo:puɑ\ti-ɕi\tŋuə-ku-tu.,†(still.is)\t3sgREFL-AGT\tINT\tDIR-tether-ADV\tDIR-steal-ADV\tINT\tDIR-tether-ADV\tcliff.cave\tcave\tDIR-put\tCOP-NAR-LNK,,,,5,33,6
484,qiang,"χaiʂə thɑ-χui ŋuə-tu,","χaiʂə\tthɑ-χui\tŋuə-tu,",†(still.is)\tthat:one-time\tCOP-LNK,,,,5,34,1
485,qiang,"ȵi: lə dʐuků-le:-kə-ʂ,","ȵi:\tlə\tdʐuků-le:-kə-ʂ,",3sgREFL\talso\tknowledge-exist-INF-LNK,,,,5,34,2
486,qiang,"tɑntɑ-ke: ʐi-kəi-wɑ,","tɑntɑ-ke:\tʐi-kəi-wɑ,",bold/daring-INDEF:CL\texist-NAR-EMPH,,,,5,34,3
487,qiang,tɑntɑ-ke: ʐi-kəi-tu.,tɑntɑ-ke:\tʐi-kəi-tu.,†bold/daring-INDEF:CL\texist-NAR-LNK,,,,5,34,4
488,qiang,"ɦɑ-thu-ŋuəȵi “qhuɑ: dɑ-ʁə-ja,","ɦɑ-thu-ŋuəȵi\t“qhuɑ:\tdɑ-ʁə-ja,",DIR-there-TOP\triver.valley\tDIR-go-REP:1sg,,,,5,35,1
489,qiang,"ɦɑ-thu-ŋuəȵi ɕi-la: ataʐ-ʂɑ,","ɦɑ-thu-ŋuəȵi\tɕi-la:\tataʐ-ʂɑ,",INT-there-TOP\tlittle-DEF:one:CL\tfast-HORT,,,,5,35,2
490,qiang,a.,a.,INT,,,,5,35,3
491,qiang,qe:ʴ ɑ-s jə-s-ŋuəȵi.,qe:ʴ\tɑ-s\tjə-s-ŋuəȵi.,before\tone-day\ttwo-day-TOP,,,,5,36,1
492,qiang,kɑ-zə dɑ-tɕ ɦe-si-ŋuɑ ɦe-me-si?”,kɑ-zə\tdɑ-tɕ\tɦe-si-ŋuɑ\tɦe-me-si?”,INDEF:one-CL\tDIR-find\tDIR-allow-Q\tDIR-NEG-allow,,,,5,37,1
493,qiang,jə-ȵi ɦɑ-kə ŋuə-kui-wɑ.,jə-ȵi\tɦɑ-kə\tŋuə-kui-wɑ.,say-ADV\tINT-thus\tCOP-NAR-EMPH,,,,5,38,1
494,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,39,1
495,qiang,"ʂputhuʂ lou tɕy-kəi-tu,","ʂputhuʂ\tlou\ttɕy-kəi-tu,",bamboo.tube\tDEF:one:CL\tcarry-NAR-LNK,,,,5,39,2
496,qiang,"ʂputhuʂ lou-ʁɑ hɑ-sə-m lə ȵi: ŋuə-kəi-wɑ,","ʂputhuʂ\tlou-ʁɑ\thɑ-sə-m\tlə\tȵi:\tŋuə-kəi-wɑ,",bamboo.tube\tDEF:one:CL-LOC\tDIR-make.sound-NOM\talso\t3sgREFL\tCOP-NAR-EMPH,,,,5,39,3
497,qiang,"keʴl-əm lə ȵi: ŋuə-kəi,","keʴl-əm\tlə\tȵi:\tŋuə-kəi,",ask-NOM\talso\t3sgREFL\tCOP-NAR,,,,5,39,4
498,qiang,"he-ʐgue-m lə ȵi: ŋuə-kəi,","he-ʐgue-m\tlə\tȵi:\tŋuə-kəi,",DIR-answer-NOM\talso\t3sgREFL\tCOP-NAR,,,,5,39,5
499,qiang,ɦɑ-tu ȵi: hɑ-sə-ȵi ȵi: he-ʐgue ɦɑ-ke: ʐi-kəpə-kəi.,ɦɑ-tu\tȵi:\thɑ-sə-ȵi\tȵi:\the-ʐgue\tɦɑ-ke:\tʐi-kəpə-kəi.,INT-RESULT\t3sgREFL\tDIR-make.sound-ADV\t3sgREFL\tDIR-answer\tINT-INDEF:CL\texist-HABIT-NAR,,,,5,39,6
500,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,40,1
501,qiang,"ɑ-s-ʁɑ ŋuə-tu,","ɑ-s-ʁɑ\tŋuə-tu,",one-day-LOC\tCOP-LNK,,,,5,40,2
502,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,40,3
503,qiang,"phɑwu-le: wutɕupu-le:-ŋuəȵi,","phɑwu-le:\twutɕupu-le:-ŋuəȵi,",older.sister-DEF:CL\thusband-DEF:CL-TOP,,,,5,40,4
504,qiang,"qe:ʴ ŋuə-tu,","qe:ʴ\tŋuə-tu,",before\tCOP-LNK,,,,5,40,5
505,qiang,"“juɑnʁuɑi”,","“juɑnʁuɑi”,",emperor,,,,5,40,6
506,qiang,pitɕ-ŋuə-tu “ʐmətʂi” ʂpe:ʴ-ʂ.,pitɕ-ŋuə-tu\t“ʐmətʂi”\tʂpe:ʴ-ʂ.,now-COP-LNK\temperor\tcall:1pl-LNK,,,,5,40,7
507,qiang,"ɦɑ-tu,","ɦɑ-tu,","INT-RESULT,",,,,5,41,1
508,qiang,"“a,","“a,",EXCL,,,,5,41,2
509,qiang,"ɕi-la: ataʐ tɕhe,","ɕi-la:\tataʐ\ttɕhe,",little-DEF:one:CL\tfast\twant,,,,5,41,3
510,qiang,"ɦɑ-tu a:-khuɑi-thɑ-ʂ we-tu,”","ɦɑ-tu\ta:-khuɑi-thɑ-ʂ\twe-tu,”",INT-RESULT\tINDTV-fast-AUX-LNK\texist-LNK,,,,5,41,4
511,qiang,"jə-ȵiɑntɕi,","jə-ȵiɑntɕi,",say-after,,,,5,41,5
512,qiang,"ɦɑ-kə jə-ku-tu,","ɦɑ-kə\tjə-ku-tu,",INT-thus\tsay-NAR-LNK,,,,5,41,6
513,qiang,"“otsůquɑ-ŋuəȵi dɑ-ʁ dʐə-m,","“otsůquɑ-ŋuəȵi\tdɑ-ʁ\tdʐə-m,",morning-TOP\tDIR-go\table-NOM,,,,5,41,7
514,qiang,"uɬu dʐə-mə:ʴwu meʴʐ-kə tɕhe,”","uɬu\tdʐə-mə:ʴwu\tmeʴʐ-kə\ttɕhe,”",fast\table-NOM:all\tseek-go\twant,,,,5,41,8
515,qiang,ɦɑ-kə jə-kui-wɑ.,ɦɑ-kə\tjə-kui-wɑ.,INT-thus\tsay-NAR-EMPH,,,,5,41,9
516,qiang,"ɦɑ-tə,","ɦɑ-tə,",INT-RESULT,,,,5,42,1
517,qiang,"zət ɑ-s ə-ʂ-kəi,","zət\tɑ-s\tə-ʂ-kəi,",date\tone-day\tDIR-put-NAR,,,,5,42,2
518,qiang,"zət ə-ʂ-kəi-ȵi χaiʂə,","zət\tə-ʂ-kəi-ȵi\tχaiʂə,",date\tDIR-put-NAR-ADV\t†(still.is),,,,5,42,3
519,qiang,"ɦɑlɑ tɕetɕi-le: wu phə hɑ-ɸə-s-tɑ-jɑntɕi,","ɦɑlɑ\ttɕetɕi-le:\twu\tphə\thɑ-ɸə-s-tɑ-jɑntɕi,",INT\teverywhere-DEF:CL\tall\tmessage\tDIR-blow-NOM-LOC-after,,,,5,42,4
